date,area,cluster,daily_mean,daily_max,daily_min,peak_valley,load_factor,weekday,is_weekend,month,最高温度,最低温度,平均温度,相对湿度,降雨量
2014-01-01,2,1,5138.225299072916,6765.53551,3748.481751,3017.053759,0.7594705979265366,Wednesday,False,1,20.8,4.5,11.3,61.0,0.0
2014-01-02,2,2,6232.420476729166,8464.700806,3278.47475,5186.226056000001,0.7362836111480117,Thursday,False,1,21.4,5.3,12.1,77.0,0.0
2014-01-03,2,2,6703.741342729164,8642.119917,4141.438257,4500.68166,0.7757056610082634,Friday,False,1,24.0,11.7,16.1,81.0,0.0
2014-01-04,2,2,6550.9297090625,8350.459638,4269.594754,4080.8648840000005,0.7844992962125733,Saturday,True,1,20.4,11.8,16.3,55.0,0.0
2014-01-05,2,2,6253.3503334479165,7972.794309,4137.532746,3835.261563,0.7843360923520744,Sunday,True,1,20.3,6.8,12.8,58.0,0.0
2014-01-06,2,2,6656.79883434375,8729.255017,4042.420172,4686.834844999999,0.7625849882240587,Monday,False,1,20.7,7.9,13.0,76.0,0.0
2014-01-07,2,2,6769.981113968747,8695.937845,4205.924827,4490.013018000001,0.7785222519571432,Tuesday,False,1,21.0,11.4,16.1,79.0,0.2
2014-01-08,2,2,6821.274705885415,8759.741826,4331.371629,4428.370196999999,0.7787072771527382,Wednesday,False,1,17.3,12.4,15.7,85.0,0.5
2014-01-09,2,2,6869.796354062498,8862.603536,4375.445616,4487.157920000001,0.7751442706601174,Thursday,False,1,15.1,10.1,12.5,64.0,0.0
2014-01-10,2,2,6776.679826864583,8637.344704,4401.269441,4236.075262999999,0.7845790644115741,Friday,False,1,18.0,10.8,13.0,67.0,0.0
2014-01-11,2,2,6463.358680958333,8157.456119,4233.863931,3923.5921880000005,0.7923252772275603,Saturday,True,1,21.9,9.9,14.5,76.0,0.0
2014-01-12,2,2,6089.454327906248,7883.878289,4113.791899,3770.0863900000004,0.7723932441223216,Sunday,True,1,18.5,11.5,14.1,76.0,0.0
2014-01-13,2,2,6650.93700309375,8705.490987,3970.219095,4735.271891999999,0.763993324790717,Monday,False,1,13.4,7.7,10.5,65.0,0.0
2014-01-14,2,2,6691.587991447918,8612.529194,4272.707969,4339.821225000001,0.7769596875340261,Tuesday,False,1,16.2,6.1,10.5,63.0,0.0
2014-01-15,2,2,6564.452797343751,8300.758487,4227.657968,4073.1005189999987,0.7908256585978841,Wednesday,False,1,17.2,4.7,9.7,63.0,0.0
2014-01-16,2,2,6425.517366312495,8173.567237,4112.434384,4061.132853,0.7861337871211904,Thursday,False,1,19.2,3.9,10.0,71.0,0.0
2014-01-17,2,2,6302.733226437501,7961.160905,4048.432911,3912.727994,0.7916851953688155,Friday,False,1,20.6,5.6,11.6,72.0,0.0
2014-01-18,2,2,5962.985256041666,7487.698182,3941.485173,3546.213009,0.7963709421910652,Saturday,True,1,21.1,9.6,14.0,45.0,0.0
2014-01-19,2,1,5619.785215291667,7084.10097,3847.733412,3236.3675580000004,0.7932954709553873,Sunday,True,1,17.8,4.7,11.0,54.0,0.0
2014-01-20,2,2,5809.065330687503,7504.964861,3665.474001,3839.4908600000003,0.7740296508081815,Monday,False,1,20.5,5.3,11.8,60.0,0.0
2014-01-21,2,2,5726.241729125002,7341.719293,3705.937842,3635.7814510000003,0.7799592303378742,Tuesday,False,1,17.9,9.1,13.2,28.0,0.0
2014-01-22,2,1,5504.5156795625,7037.511094,3590.186966,3447.324128,0.7821679576825828,Wednesday,False,1,18.5,1.3,9.5,39.0,0.0
2014-01-23,2,1,5302.679124333333,6773.017023,3505.024749,3267.992274,0.7829124164794429,Thursday,False,1,18.9,1.9,8.8,63.0,0.0
2014-01-24,2,1,5039.733241031251,6482.204621,3414.648297,3067.5563239999997,0.7774721002642121,Friday,False,1,20.5,4.6,11.6,74.0,0.0
2014-01-25,2,1,4560.546362114584,5934.384802,3152.332361,2782.0524409999994,0.768495221371151,Saturday,True,1,22.0,13.2,16.5,80.0,0.0
2014-01-26,2,1,4278.493305645833,5532.934588,2931.58238,2601.3522080000002,0.7732774059764166,Sunday,True,1,25.5,14.5,18.3,75.0,0.0
2014-01-27,2,1,3920.8827731249967,5138.067376,2678.246122,2459.821254,0.7631045850896208,Monday,False,1,21.9,14.0,17.3,77.0,0.0
2014-01-28,2,1,3659.0419037187526,4826.422187,2476.743754,2349.678433,0.7581271927628722,Tuesday,False,1,22.3,10.4,15.1,81.0,0.0
2014-01-29,2,1,3356.67544371875,4498.243833,2279.722883,2218.5209500000005,0.7462190953486157,Wednesday,False,1,24.4,9.9,15.7,79.0,0.1
2014-01-30,2,1,3143.4401759895827,3907.604819,2126.590535,1781.0142840000003,0.8044416775988172,Thursday,False,1,25.4,10.0,16.2,77.0,0.1
2014-01-31,2,1,2845.6174203020823,3770.624329,2020.138467,1750.4858620000002,0.7546807032502129,Friday,False,1,25.4,10.2,16.8,73.0,0.0
2014-02-01,2,1,2854.0197755208333,3763.699499,2002.987509,1760.7119899999998,0.7583017125249067,Saturday,True,2,25.2,12.6,17.9,77.0,0.0
2014-02-02,2,1,2885.6128978125003,3943.923462,2000.132508,1943.7909540000003,0.7316604710044701,Sunday,True,2,25.6,11.6,17.3,80.0,0.0
2014-02-03,2,1,2980.9533520937493,4094.368619,2029.058199,2065.31042,0.7280617915691752,Monday,False,2,27.4,12.2,18.2,76.0,0.0
2014-02-04,2,1,3136.787555270834,4234.697549,2142.497759,2092.1997900000006,0.7407347322860327,Tuesday,False,2,22.2,12.7,17.1,82.0,0.0
2014-02-05,2,1,3298.6002614999993,4540.92199,2222.930062,2317.991928,0.7264164125180225,Wednesday,False,2,22.2,15.6,18.3,79.0,0.1
2014-02-06,2,1,3569.4331167916675,4880.58204,2371.442591,2509.1394490000002,0.7313539835080136,Thursday,False,2,23.8,16.9,19.7,78.0,0.0
2014-02-07,2,1,4153.956989093749,5512.795642,2576.435892,2936.35975,0.7535118765234557,Friday,False,2,23.2,11.7,19.1,84.0,0.8
2014-02-08,2,1,4466.618090416665,5968.837747,2843.931143,3124.906604,0.7483229197613277,Saturday,True,2,12.7,9.5,10.5,87.0,1.8
2014-02-09,2,1,4726.3268917395835,6349.004318,3023.736842,3325.2674760000004,0.7444201728356082,Sunday,True,2,10.4,7.8,9.0,94.0,11.5
2014-02-10,2,1,5418.3670362187495,7198.081596,3234.110539,3963.971057,0.7527515441377819,Monday,False,2,8.4,5.6,6.9,65.0,0.1
2014-02-11,2,2,5853.809710958332,7633.835181,3557.895375,4075.9398060000003,0.7668242203509963,Tuesday,False,2,6.4,3.7,5.1,55.0,0.0
2014-02-12,2,2,6169.334909052083,8079.067994,3769.920206,4309.147788,0.7636196295951218,Wednesday,False,2,6.8,3.7,5.0,75.0,1.0
2014-02-13,2,2,6411.804000406249,8281.762007,4018.271052,4263.490954999999,0.7742077102658583,Thursday,False,2,7.4,4.1,5.1,88.0,5.5
2014-02-14,2,2,6083.290872124999,7349.483076,4032.13759,3317.3454860000006,0.8277168352139217,Friday,False,2,13.0,4.4,7.9,62.0,0.0
2014-02-15,2,2,6118.400791052084,7865.095888,3887.714581,3977.3813069999997,0.7779181434249393,Saturday,True,2,9.3,5.7,7.2,71.0,0.0
2014-02-16,2,2,5857.861848572914,7486.767467,3897.862236,3588.9052309999997,0.7824287149818746,Sunday,True,2,15.9,8.1,11.3,79.0,0.0
2014-02-17,2,2,6270.253966708334,8129.250362,3741.659256,4387.591106,0.7713200710385912,Monday,False,2,21.4,12.7,15.8,84.0,0.0
2014-02-18,2,2,6630.512131406253,8624.854111,3984.315814,4640.538297000001,0.7687680331832865,Tuesday,False,2,16.0,7.1,12.6,91.0,3.6
2014-02-19,2,2,6912.347030833334,8957.430542,4269.708438,4687.722104,0.7716885995847149,Wednesday,False,2,9.7,5.4,6.9,82.0,6.4
2014-02-20,2,2,6765.826691874998,8572.480707,4364.196332,4208.284375,0.7892495676718467,Thursday,False,2,18.6,2.3,8.9,62.0,0.0
2014-02-21,2,2,6660.872523135419,8386.100542,4250.704392,4135.3961500000005,0.7942752999175071,Friday,False,2,17.6,4.8,10.0,70.0,0.0
2014-02-22,2,2,6470.389930062499,8145.558487,4119.235345,4026.323142,0.7943457701996731,Saturday,True,2,12.8,9.4,11.4,85.0,1.2
2014-02-23,2,2,5949.328125885418,7528.932106,4005.752911,3523.179195,0.7901954808629825,Sunday,True,2,22.2,11.0,14.9,74.0,0.9
2014-02-24,2,2,6462.500500739585,8408.75528,3777.365538,4631.389741999999,0.768544247697453,Monday,False,2,22.7,10.3,15.6,80.0,0.0
2014-02-25,2,2,6639.785736583332,8533.955411,4169.199754,4364.755657000001,0.778043171871376,Tuesday,False,2,23.9,15.4,18.9,80.0,0.5
2014-02-26,2,2,6684.399544750002,8699.571562,4156.708191,4542.8633709999995,0.7683596251966784,Wednesday,False,2,24.9,17.8,20.2,85.0,0.0
2014-02-27,2,2,6666.546911989583,8535.362105,4211.335099,4324.027006,0.7810502741394336,Thursday,False,2,26.1,15.5,20.3,75.0,0.0
2014-02-28,2,2,6555.3619543125,8227.439194,4154.408224,4073.0309700000007,0.7967682045092608,Friday,False,2,21.2,17.0,19.1,81.0,0.4
2014-03-01,2,2,6207.343336510417,7899.1425,4012.69588,3886.4466199999997,0.7858249596725743,Saturday,True,3,24.0,17.8,20.6,83.0,0.0
2014-03-02,2,2,5834.988651416668,7445.670313,3844.135876,3601.534437,0.7836753987386318,Sunday,True,3,21.5,14.7,17.1,81.0,0.0
2014-03-03,2,2,6619.877310072915,8630.876744,3843.433014,4787.443729999999,0.7669994030067585,Monday,False,3,15.7,13.8,14.5,93.0,0.0
2014-03-04,2,2,6840.774057124996,8742.322566,4225.942426,4516.380140000001,0.7824893219714442,Tuesday,False,3,16.0,14.1,14.8,93.0,0.2
2014-03-05,2,2,6814.278930489582,8638.477664,4292.714704,4345.76296,0.788828679720666,Wednesday,False,3,16.8,12.7,14.2,81.0,0.1
2014-03-06,2,2,6874.364685260418,8734.903618,4292.314482,4442.5891360000005,0.7869994891637301,Thursday,False,3,17.5,13.6,15.1,86.0,0.2
2014-03-07,2,2,6923.767443041669,8762.114737,4326.743371,4435.371366,0.7901936519735931,Friday,False,3,14.7,13.2,14.0,96.0,2.9
2014-03-08,2,2,6716.297658281253,8316.853503,4356.174917,3960.678586,0.807552718808693,Saturday,True,3,14.5,12.2,13.5,95.0,0.9
2014-03-09,2,2,6332.490500458333,8073.643948,4227.477936,3846.1660119999997,0.7843410659726969,Sunday,True,3,12.3,9.6,11.1,93.0,7.8
2014-03-10,2,2,6972.86334940625,9056.537188,4093.939588,4962.5976,0.7699259887813812,Monday,False,3,12.8,10.4,11.4,93.0,7.5
2014-03-11,2,2,7133.018688374998,9021.452385,4493.005542,4528.446843000001,0.7906729852318561,Tuesday,False,3,15.0,11.9,13.1,93.0,0.2
2014-03-12,2,2,7187.841355510416,9183.609128,4455.170789,4728.438339,0.7826815422267193,Wednesday,False,3,18.8,14.7,16.6,96.0,7.9
2014-03-13,2,2,7017.414691593749,8943.986924,4526.032393,4417.954531,0.7845958129437163,Thursday,False,3,23.0,16.6,19.0,79.0,18.0
2014-03-14,2,2,6935.617277281251,8718.607812,4399.722582,4318.88523,0.795495958395479,Friday,False,3,18.7,12.8,15.2,63.0,0.0
2014-03-15,2,2,6643.583124916666,8184.108421,4384.264177,3799.844244,0.8117662649568003,Saturday,True,3,16.4,12.2,14.0,67.0,0.1
2014-03-16,2,2,6059.39174840625,7602.80653,4153.534836,3449.271694,0.7969940737668949,Sunday,True,3,19.3,13.6,15.8,78.0,0.0
2014-03-17,2,2,6783.809815906247,8994.639063,3926.282072,5068.356991000001,0.7542058962445602,Monday,False,3,24.0,16.0,19.1,81.0,0.0
2014-03-18,2,2,7052.575725479165,8986.855395,4444.766472,4542.088923,0.7847656844910393,Tuesday,False,3,25.7,18.4,21.3,84.0,0.0
2014-03-19,2,2,7101.72560223958,8991.56426,4542.507746,4449.056513999999,0.7898209251345084,Wednesday,False,3,27.4,18.2,22.0,80.0,0.0
2014-03-20,2,2,7113.513356479166,8996.515625,4504.932953,4491.582672,0.7906964932858843,Thursday,False,3,27.3,16.4,20.2,83.0,0.6
2014-03-21,2,2,6942.020424104166,8745.971415,4436.368988,4309.602427,0.7937392079967329,Friday,False,3,17.1,12.9,14.2,61.0,0.6
2014-03-22,2,2,6698.418481874999,8443.816415,4406.964408,4036.8520069999995,0.7932927662870083,Saturday,True,3,21.5,12.2,15.5,65.0,0.0
2014-03-23,2,2,6185.860723270834,7750.129063,4293.689457,3456.439606,0.7981622851679772,Sunday,True,3,24.5,14.3,18.3,67.0,0.0
2014-03-24,2,2,6871.2612147187465,8950.344013,4096.664318,4853.679695,0.7677091746125654,Monday,False,3,26.1,11.8,18.5,68.0,0.0
2014-03-25,2,2,7151.749843062502,9201.645987,4506.241192,4695.4047949999995,0.7772250587738789,Tuesday,False,3,27.0,15.8,20.8,74.0,0.0
2014-03-26,2,2,7240.640308614584,9164.492368,4574.736093,4589.756274999999,0.790075436572679,Wednesday,False,3,28.5,16.6,21.6,79.0,0.0
2014-03-27,2,2,7287.9200193125,9244.599721,4663.584795,4581.014926000001,0.7883434912554717,Thursday,False,3,27.2,16.9,21.8,79.0,0.0
2014-03-28,2,2,7378.090663583337,9258.67898,4754.773816,4503.905164000001,0.7968837324980174,Friday,False,3,25.6,20.8,23.2,82.0,0.0
2014-03-29,2,2,7009.529641416666,8757.751677,4667.305715,4090.445962,0.8003800404418188,Saturday,True,3,24.5,20.8,22.9,88.0,10.0
2014-03-30,2,2,6332.464188197918,7895.529638,4279.682657,3615.8469809999997,0.8020315898404988,Sunday,True,3,21.1,19.3,20.2,96.0,136.4
2014-03-31,2,2,6644.505977864585,8530.334013,4023.360642,4506.973371,0.7789268237021594,Monday,False,3,21.8,18.4,19.8,94.0,81.1
2014-04-01,2,2,6832.391647531254,8637.615625,4322.046825,4315.5688,0.7910043632592477,Tuesday,False,4,21.4,18.0,19.4,93.0,11.8
2014-04-02,2,2,6973.632843333332,8837.119211,4358.848528,4478.270682999999,0.7891296560368798,Wednesday,False,4,23.3,17.8,19.2,92.0,34.5
2014-04-03,2,2,7043.090947260415,8875.359424,4496.906785,4378.452639,0.7935555745736991,Thursday,False,4,26.0,18.4,20.7,88.0,36.2
2014-04-04,2,2,6772.251212041664,8579.675197,4591.106201,3988.568996000001,0.7893365490583691,Friday,False,4,25.9,16.8,21.3,80.0,18.5
2014-04-05,2,1,5251.396280218751,6482.231587,3989.429169,2492.802418,0.8101216702516973,Saturday,True,4,26.8,14.8,20.3,76.0,0.0
2014-04-06,2,1,5589.929669156249,7267.808882,3558.69417,3709.114712,0.7691354794703926,Sunday,True,4,20.2,17.2,17.9,92.0,16.2
2014-04-07,2,2,6436.16428334375,8383.155428,3925.69755,4457.457878,0.7677496067705916,Monday,False,4,22.2,17.3,19.2,89.0,0.0
2014-04-08,2,2,6999.07727102083,8915.721415,4338.158816,4577.562599,0.7850264656369179,Tuesday,False,4,23.8,19.0,20.9,89.0,0.8
2014-04-09,2,2,7275.883898593754,9157.727006,4597.640024,4560.086981999999,0.7945076211407819,Wednesday,False,4,28.6,19.5,23.3,82.0,0.0
2014-04-10,2,2,7346.064039197915,9136.33579,4730.808996,4405.526793999999,0.8040492608906087,Thursday,False,4,26.9,21.1,23.4,80.0,0.0
2014-04-11,2,2,7422.233911614582,9329.645247,4751.306842,4578.338405,0.7955537123987906,Friday,False,4,27.6,20.0,23.2,76.0,0.0
2014-04-12,2,2,7250.209391958334,8970.899671,4791.38278,4179.516890999999,0.8081920050221834,Saturday,True,4,29.0,21.7,24.6,77.0,0.0
2014-04-13,2,2,6970.051913531249,8679.774638,4716.050058,3963.724580000001,0.8030222216849277,Sunday,True,4,33.2,22.0,26.9,74.0,0.0
2014-04-14,2,2,7691.283817989585,9774.574935,4938.673109,4835.901826,0.7868663209536881,Monday,False,4,26.2,23.3,24.4,84.0,0.8
2014-04-15,2,2,7487.417352854165,9388.37477,4929.348693,4459.026077,0.7975200752296092,Tuesday,False,4,25.8,20.9,23.2,70.0,0.0
2014-04-16,2,2,7460.817121666663,9241.158355,4814.638142,4426.520213,0.8073465289803125,Wednesday,False,4,25.1,20.6,23.0,75.0,0.0
2014-04-17,2,2,7704.035129812498,9816.556826,4853.204663,4963.352163,0.7848001357673288,Thursday,False,4,29.1,21.5,24.7,77.0,0.0
2014-04-18,2,2,7843.654096604164,9943.827713,5009.205592,4934.622121,0.7887962586429179,Friday,False,4,28.9,19.8,24.3,78.0,0.0
2014-04-19,2,2,7588.228160531249,9346.405198,5084.940864,4261.464334,0.8118873513161,Saturday,True,4,29.4,20.8,24.6,80.0,0.0
2014-04-20,2,2,7086.601046989581,8595.941612,5088.771588,3507.170024000001,0.8244124223804209,Sunday,True,4,28.3,23.1,25.2,85.0,0.0
2014-04-21,2,2,7934.2515651250005,10226.813767,4898.503372,5328.3103949999995,0.7758283025283333,Monday,False,4,27.5,23.7,25.3,82.0,0.0
2014-04-22,2,2,7872.095091739582,9977.77199,5225.052417,4752.719572999999,0.7889632174025639,Tuesday,False,4,25.1,22.5,23.7,87.0,0.2
2014-04-23,2,2,7578.709832437501,9464.343618,4995.522772,4468.8208460000005,0.8007644416062558,Wednesday,False,4,23.4,20.2,21.7,93.0,3.3
2014-04-24,2,2,7560.767379697915,9572.580098,4917.131834,4655.448264000001,0.7898358961005285,Thursday,False,4,24.9,21.2,22.8,87.0,0.0
2014-04-25,2,2,7738.98099647917,9662.276677,4979.568018,4682.708659,0.8009479810178666,Friday,False,4,27.0,22.4,24.3,83.0,0.0
2014-04-26,2,2,7355.889120697918,9507.064358,5057.024458,4450.0399,0.7737287603936422,Saturday,True,4,25.6,20.9,23.2,90.0,20.0
2014-04-27,2,2,6902.966174979167,8489.522912,4787.137672,3702.3852400000005,0.8131159131712543,Sunday,True,4,28.8,20.0,23.4,82.0,0.2
2014-04-28,2,2,7482.552814979168,9487.048602,4589.914071,4897.134531000001,0.7887123940106876,Monday,False,4,29.6,20.2,24.0,66.0,0.0
2014-04-29,2,2,7578.2863011354175,9529.720066,5021.608594,4508.111472,0.7952265385184943,Tuesday,False,4,28.0,19.1,23.7,68.0,0.0
2014-04-30,2,2,6773.48597960417,8722.776678,4647.866333,4074.9103450000002,0.7765286478888999,Wednesday,False,4,21.1,17.7,18.6,94.0,34.4
2014-05-01,2,1,4981.628737531249,6295.650535,3800.53069,2495.1198449999997,0.7912810137469374,Thursday,False,5,24.1,17.1,19.9,90.0,15.7
2014-05-02,2,1,5588.087449197918,7481.089087,3277.799824,4203.289263000001,0.7469617570666844,Friday,False,5,28.8,20.6,23.7,81.0,0.0
2014-05-03,2,2,6596.923964645831,8421.884424,4020.70032,4401.184104,0.7833073493441034,Saturday,True,5,30.4,21.2,25.0,75.0,0.0
2014-05-04,2,2,7114.6154826041675,8996.773257,4579.802985,4416.9702720000005,0.7907963532446027,Sunday,True,5,24.7,21.7,23.1,81.0,7.1
2014-05-05,2,2,7051.739625895833,8946.797402,4587.635929,4359.161473,0.7881859070955894,Monday,False,5,22.6,16.9,19.2,89.0,62.1
2014-05-06,2,2,7093.981243489582,8898.831678,4575.716957,4323.114721000001,0.7971811918892193,Tuesday,False,5,21.0,16.8,18.4,92.0,10.3
2014-05-07,2,2,7166.7154617916685,8973.90347,4636.230213,4337.6732569999995,0.7986174005270049,Wednesday,False,5,20.4,18.5,19.2,95.0,59.1
2014-05-08,2,2,7264.558105843749,9141.212368,4662.304589,4478.907779,0.7947040078922438,Thursday,False,5,23.1,19.4,21.0,95.0,40.8
2014-05-09,2,2,7307.036353927084,9330.845428,4701.021266,4629.824162000001,0.7831054978148206,Friday,False,5,22.2,20.7,21.4,95.0,26.4
2014-05-10,2,2,7103.123053958334,8803.298027,4722.637813,4080.6602140000005,0.8068706787130033,Saturday,True,5,25.8,21.0,23.1,89.0,0.9
2014-05-11,2,2,6668.706434104166,8145.548981,4681.537846,3464.0111349999997,0.8186933071864572,Sunday,True,5,24.9,22.7,23.7,91.0,14.7
2014-05-12,2,2,7488.684757885417,9492.48681,4536.172385,4956.3144250000005,0.7889065223663362,Monday,False,5,26.1,22.4,23.9,93.0,2.0
2014-05-13,2,2,8250.676035062503,10665.212154,5058.228907,5606.983247000001,0.7736063676865609,Tuesday,False,5,30.4,23.9,26.3,89.0,8.2
2014-05-14,2,3,8716.908037552084,11043.084869,5565.759679,5477.3251900000005,0.7893544368224563,Wednesday,False,5,31.4,26.0,28.2,83.0,0.1
2014-05-15,2,3,8958.051882572912,11301.407994,5965.046793,5336.361200999999,0.7926491891389823,Thursday,False,5,31.9,25.8,27.6,85.0,0.3
2014-05-16,2,3,8836.87268044792,11648.599803,6007.942812,5640.656990999999,0.7586210214013925,Friday,False,5,30.3,25.2,26.1,92.0,58.8
2014-05-17,2,2,8291.354643156252,10480.650642,5771.943364,4708.707278000001,0.7911106787520998,Saturday,True,5,31.2,22.4,26.5,85.0,43.3
2014-05-18,2,2,7392.571506625001,9141.814835,5352.405172,3789.4096629999995,0.8086546971310431,Sunday,True,5,30.5,22.2,24.6,92.0,15.6
2014-05-19,2,2,8296.770633104172,10745.601777,4990.349277,5755.2525,0.7721085152124907,Monday,False,5,31.1,22.3,24.7,91.0,11.3
2014-05-20,2,2,8485.872190697917,10816.379573,5546.526422,5269.853151,0.7845390533335638,Tuesday,False,5,31.8,23.6,25.4,92.0,16.1
2014-05-21,2,2,8449.66772073958,10571.12778,5524.070049,5047.057731000001,0.7993156356246013,Wednesday,False,5,28.7,23.2,24.9,93.0,86.6
2014-05-22,2,3,8502.459053281253,11111.261513,5710.032047,5401.229466,0.7652109567697161,Thursday,False,5,28.7,22.0,26.2,90.0,26.3
2014-05-23,2,2,8144.65519167708,10393.976777,5343.255453,5050.721324,0.7835937453410264,Friday,False,5,25.0,22.1,23.5,95.0,19.1
2014-05-24,2,2,8043.091896395835,9983.401579,5369.344573,4614.057005999999,0.8056464355109596,Saturday,True,5,30.4,22.9,25.6,91.0,5.0
2014-05-25,2,2,8013.592382697917,9528.577697,5607.264621,3921.3130760000004,0.8410061435738657,Sunday,True,5,32.9,25.0,28.4,82.0,0.0
2014-05-26,2,3,9188.591476416668,11703.431381,5753.679137,5949.752244,0.7851194386745358,Monday,False,5,32.7,23.8,27.6,83.0,10.1
2014-05-27,2,3,9693.579865281246,11949.853964,6483.463972,5466.389992,0.8111881445985883,Tuesday,False,5,34.2,24.9,28.5,81.0,2.6
2014-05-28,2,3,9881.3701223125,12267.929671,6712.107328,5555.822343,0.8054635449753957,Wednesday,False,5,34.4,24.7,28.4,79.0,0.0
2014-05-29,2,3,9912.177159635421,12403.072302,7034.58926,5368.483042000001,0.799171118113782,Thursday,False,5,33.1,25.1,27.5,84.0,0.0
2014-05-30,2,3,9880.52184114583,12216.965871,6850.623134,5366.342737,0.8087541493915196,Friday,False,5,31.5,25.5,28.2,83.0,0.3
2014-05-31,2,3,9251.849738447914,10861.512994,6835.835872,4025.677122000001,0.8518011941392254,Saturday,True,5,33.8,25.8,29.6,76.0,0.0
2014-06-01,2,3,8490.558376895833,9509.148306,6641.469309,2867.678996999999,0.8928831587933627,Sunday,True,6,34.6,25.9,30.1,73.0,0.0
2014-06-02,2,2,7891.409480145834,9457.709885,6248.401932,3209.3079530000005,0.8343890409095408,Monday,False,6,34.7,26.0,30.1,72.0,0.0
2014-06-03,2,3,9290.4850435625,11627.919112,6388.707582,5239.21153,0.7989808799043613,Tuesday,False,6,31.3,24.0,27.1,87.0,15.6
2014-06-04,2,3,9887.140850354164,12199.821315,6510.06176,5689.759555,0.8104332510343956,Wednesday,False,6,33.4,25.1,28.5,80.0,0.0
2014-06-05,2,3,10136.449906812499,12602.270823,7292.302837,5309.967986000001,0.8043351907905986,Thursday,False,6,33.0,24.7,28.3,83.0,55.8
2014-06-06,2,3,9192.657410260414,11829.035905,6585.211637,5243.824268,0.7771265117535725,Friday,False,6,28.1,22.8,24.8,93.0,36.0
2014-06-07,2,3,8641.335332500003,10644.345708,6206.434688,4437.9110200000005,0.8118240021089704,Saturday,True,6,28.3,24.5,26.0,90.0,11.3
2014-06-08,2,3,8505.27419940625,10085.194737,6075.408931,4009.785806,0.843342584967901,Sunday,True,6,34.9,24.2,28.5,78.0,0.7
2014-06-09,2,3,9702.458266187497,11945.955049,6459.575394,5486.379655,0.812196113779927,Monday,False,6,32.2,24.1,27.8,83.0,16.5
2014-06-10,2,3,9790.478083989585,11965.621217,6885.836365,5079.784852,0.818217283201301,Tuesday,False,6,30.0,25.7,27.5,82.0,0.0
2014-06-11,2,3,9256.575557229165,11566.842286,6718.840971,4848.0013149999995,0.8002681568878068,Wednesday,False,6,27.9,24.7,25.7,93.0,29.4
2014-06-12,2,3,9254.992520260419,11422.766925,6210.760888,5212.006037,0.810223353153152,Thursday,False,6,33.6,24.6,27.5,77.0,0.6
2014-06-13,2,3,9573.602009166667,11904.200526,6549.139762,5355.060764000001,0.8042204924435651,Friday,False,6,33.9,21.8,28.0,68.0,0.0
2014-06-14,2,3,9476.290656343748,11161.219326,6767.057731,4394.1615950000005,0.849037222507471,Saturday,True,6,35.4,23.3,28.9,65.0,0.0
2014-06-15,2,3,9343.81041061458,10687.067418,7287.653627,3399.413791000001,0.8743100464470729,Sunday,True,6,34.8,25.6,29.6,70.0,0.0
2014-06-16,2,3,10952.72821510417,13133.570378,7570.958035,5562.612343000001,0.8339490252742734,Monday,False,6,36.1,26.9,30.6,75.0,0.5
2014-06-17,2,3,10825.755619270829,13362.511233,8214.718323,5147.79291,0.8101587666048572,Tuesday,False,6,33.1,26.1,29.0,82.0,1.0
2014-06-18,2,3,10590.913556072917,13089.044177,7466.509696,5622.534481,0.8091433883830277,Wednesday,False,6,33.9,25.2,28.4,83.0,0.1
2014-06-19,2,3,10673.023116385417,13018.221858,7799.821193,5218.400665000001,0.8198526060474685,Thursday,False,6,33.9,27.2,29.1,82.0,0.3
2014-06-20,2,3,10438.675105510421,12844.154194,7632.809309,5211.344885,0.8127179842162537,Friday,False,6,31.0,26.5,28.4,86.0,9.1
2014-06-21,2,3,9390.220553697922,11165.201661,7058.376958,4106.824702999999,0.841025611431446,Saturday,True,6,30.8,24.3,27.4,89.0,32.0
2014-06-22,2,3,8436.133634072918,9937.591777,6366.264498,3571.327279,0.8489112677779618,Sunday,True,6,29.8,25.0,26.6,90.0,12.0
2014-06-23,2,3,9391.235920395835,12111.068158,6232.794244,5878.273914,0.7754258995060174,Monday,False,6,31.6,24.6,27.3,86.0,6.5
2014-06-24,2,3,9475.670248385419,11980.856037,6289.655838,5691.200199,0.7909009355526921,Tuesday,False,6,31.0,24.9,27.2,86.0,33.0
2014-06-25,2,3,9567.75081861458,11900.624621,6669.562352,5231.062269000001,0.803970474098578,Wednesday,False,6,29.6,24.8,27.4,89.0,22.9
2014-06-26,2,3,10126.422180187501,12450.722582,6742.332722,5708.38986,0.8133200393387017,Thursday,False,6,34.3,26.4,29.7,78.0,0.0
2014-06-27,2,3,10607.420964541665,12813.097122,7308.622311,5504.474810999999,0.8278576883904826,Friday,False,6,34.8,26.0,30.4,73.0,0.0
2014-06-28,2,3,10356.251360177082,12082.947664,7722.016135,4360.9315289999995,0.8570964344265559,Saturday,True,6,35.1,26.9,30.2,76.0,0.0
2014-06-29,2,3,9666.798058177084,10771.912154,7580.615937,3191.296217,0.897407806522768,Sunday,True,6,34.2,26.0,29.3,76.0,11.5
2014-06-30,2,3,10390.878646510417,12763.522944,7252.47454,5511.048404,0.8141074131413741,Monday,False,6,32.1,25.9,28.3,84.0,5.5
2014-07-01,2,3,10178.510540593745,12269.23306,7509.853273,4759.379787000001,0.8295963155005668,Tuesday,False,7,32.3,25.4,28.1,84.0,16.7
